4.20595 4.96431 8.23429 19.01 46.2165 62.5308 68.2728 89.8281 123.984 165.551 250.593 407.96 525.062 652.424 970.529 1110.48 1013.99 
2.63568 3.20943 6.00681 19.5048 93.046 86.5897 82.077 148.012 215.182 191.345 266.268 597.484 708.83 645.189 961.613 1112.97 929.929 
11.1238 13.8979 27.7387 79.0427 107.634 88.1045 115.834 205.993 228.336 214.934 316.925 605.515 640.944 593.498 726.825 753.433 683.399 
45.4058 58.893 135.311 483.644 480.837 375.306 493.045 467.815 312.867 314.881 522.836 846.666 753.668 800.367 1120.09 1045.57 871.354 
72.9689 91.662 186.478 576.042 1003.98 963.924 1190.54 939.066 605.383 612.728 1012.72 1611.95 1368.32 1272.45 1413.7 1269.89 1122.46 
73.0312 90.962 180.242 556.41 1191.95 1170.55 1248.26 933.674 651.548 695.369 1124.83 1562.68 1386.2 1516.56 1838.84 1439.85 1177.95 
66.0348 82.0968 161.508 492.753 1084.4 1034.07 936.791 657.404 500.242 587.817 1032.44 1384.97 1165.07 1311.98 1575.55 1114.29 880.972 
53.8847 66.5813 127.567 351.464 593.928 457.86 361.063 300.252 296.06 412.352 730.206 799 638.647 661.128 620.021 417.859 341.478 
47.0618 59.1143 117.354 295.636 375.256 314.026 260.056 191.598 168.42 221.278 382.548 414.186 329.549 354.248 374.998 269.263 220.804 
34.8965 46.1726 107.95 240.322 163.269 128.352 118.329 89.8353 76.3608 97.9042 178.386 217.976 172.806 190.469 237.583 187.799 153.689 
22.7434 29.0948 61.4017 144.004 112.68 77.1458 68.0595 61.9626 59.1193 70.6341 107.769 157.523 181.507 231.685 326.392 304.615 261.076 
8.71638 10.768 20.2693 44.3713 43.0528 31.3196 32.002 42.9901 59.8174 76.8077 108.032 187.855 347.969 509.195 579.433 560.756 533.567 
3.41024 4.02841 6.73115 16.1225 43.1188 58.4969 62.785 94.3459 161.397 193.152 209.322 292.273 472.916 639.483 690.899 691.732 685.12 
8.02724 9.74963 17.6771 44.7631 79.5432 73.1846 82.6524 119.945 146.069 149.486 187.463 298.801 484.226 779.775 1387.23 1535.53 1303.4 
4.49085 5.6405 11.6227 38.4961 54.8534 35.335 33.8648 37.649 37.9584 43.0292 66.8058 120.332 167.039 245.762 548.002 594.741 428.205 
2.31264 2.93107 6.11907 17.7015 20.2807 15.9637 18.2261 19.7609 16.9021 17.7387 25.9613 37.1811 40.7801 56.9499 116.268 115.109 85.8964 
1.49767 1.83355 3.42474 9.22579 15.8376 12.6922 12.4893 15.2704 18.4813 22.2826 27.6739 29.8236 30.8794 41.4621 64.8244 62.893 53.3311 
1.16006 1.40171 2.51291 6.55564 13.876 12.5283 11.8118 13.8995 16.9651 20.6947 25.0125 25.908 25.6268 30.415 38.037 35.7466 32.1153 
1.3896 1.71119 3.19188 7.61159 11.0471 11.2351 14.8308 18.4532 16.3452 17.337 25.7029 31.5497 26.3198 26.9934 33.0374 31.0715 27.5263 
1.14013 1.40343 2.63432 6.54046 9.46133 8.6792 10.7531 15.3471 16.2602 16.8036 22.3922 28.5412 27.1575 28.0138 32.3224 30.6093 27.8279 
14.1618 17.7188 36.465 138.425 300.747 167.856 158.234 208.078 255.966 309.815 423.803 467.931 444.29 595.717 968.179 754.585 575.494 
17.2052 21.2573 42.048 152.452 395.517 202.345 173.93 245.431 365.619 384.909 384.896 470.368 722.545 1403.2 2271.79 1611.63 1258.49 
7.92512 9.55373 17.1901 48.4694 129.695 104.341 87.7203 105.959 137.307 157.496 196.108 328.556 773.068 1877.22 2067.12 1493.04 1294.19 
7.08383 8.40362 14.3674 37.9641 139.067 176.669 133.591 148.204 190.403 219.157 263.539 422.484 980.769 2605.41 3643.06 3383.76 3297.08 
8.04383 9.80526 18.3306 55.5001 140.163 106.17 105.152 169.067 250.167 220.533 225.537 366.136 970.482 2883.55 3235.9 2596.04 2413.03 
8.63263 10.4359 19.0383 57.7979 227.919 205.84 170.692 214.375 237.653 210.718 232.141 375.074 849.745 1988.41 2853.79 2670.37 2465.94 
10.7291 12.9925 23.7964 69.4069 161.795 106.939 86.3317 103.494 139.258 159.893 176.82 238.706 423.35 870.934 1228.73 1025.73 903.428 
50.2537 64.6522 142.1 399.391 320.281 212.321 192.758 170.083 140.659 137.079 167.419 233.163 353.531 680.534 1470.94 1189.45 882.113 
95.9429 118.681 228.087 613.216 891.833 641.373 493.694 375.597 297.522 285.702 340.969 474.628 759.39 1561.4 3191.46 2365.43 1773.51 
